"Abilene, TX",10180,1975,1,-,-
"Abilene, TX",10180,1975,2,-,-
"Abilene, TX",10180,1975,3,-,-
"Abilene, TX",10180,1975,4,-,-
"Abilene, TX",10180,1976,1,-,-
"Abilene, TX",10180,1976,2,-,-
"Abilene, TX",10180,1976,3,-,-
"Abilene, TX",10180,1976,4,-,-
"Abilene, TX",10180,1977,1,-,-
"Abilene, TX",10180,1977,2,-,-
"Abilene, TX",10180,1977,3,-,-
"Abilene, TX",10180,1977,4,-,-
"Abilene, TX",10180,1978,1,-,-
"Abilene, TX",10180,1978,2,-,-
"Abilene, TX",10180,1978,3,-,-
"Abilene, TX",10180,1978,4,-,-
"Abilene, TX",10180,1979,1,-,-
"Abilene, TX",10180,1979,2,-,-
"Abilene, TX",10180,1979,3,-,-
"Abilene, TX",10180,1979,4,-,-
"Abilene, TX",10180,1980,1,-,-
"Abilene, TX",10180,1980,2,-,-
"Abilene, TX",10180,1980,3,-,-
"Abilene, TX",10180,1980,4,-,-
"Abilene, TX",10180,1981,1,-,-
"Abilene, TX",10180,1981,2,-,-
"Abilene, TX",10180,1981,3,-,-
"Abilene, TX",10180,1981,4,-,-
"Abilene, TX",10180,1982,1,-,-
"Abilene, TX",10180,1982,2,-,-
"Abilene, TX",10180,1982,3,-,-
"Abilene, TX",10180,1982,4,-,-
"Abilene, TX",10180,1983,1,-,-
"Abilene, TX",10180,1983,2,-,-
"Abilene, TX",10180,1983,3,-,-
"Abilene, TX",10180,1983,4,-,-
"Abilene, TX",10180,1984,1,-,-
"Abilene, TX",10180,1984,2,-,-
"Abilene, TX",10180,1984,3,-,-
"Abilene, TX",10180,1984,4,-,-
"Abilene, TX",10180,1985,1,-,-
"Abilene, TX",10180,1985,2,-,-
"Abilene, TX",10180,1985,3,-,-
"Abilene, TX",10180,1985,4,-,-
"Abilene, TX",10180,1986,1,-,-
"Abilene, TX",10180,1986,2,107.53,( 2.51)
"Abilene, TX",10180,1986,3,107.80,( 2.73)
"Abilene, TX",10180,1986,4,94.02,( 2.79)
"Abilene, TX",10180,1987,1,100.70,( 2.79)
"Abilene, TX",10180,1987,2,100.48,( 2.60)
"Abilene, TX",10180,1987,3,94.81,( 3.02)
"Abilene, TX",10180,1987,4,93.55,( 3.54)
"Abilene, TX",10180,1988,1,82.21,( 3.11)
"Abilene, TX",10180,1988,2,87.08,( 2.49)
"Abilene, TX",10180,1988,3,82.93,( 2.36)
"Abilene, TX",10180,1988,4,84.51,( 2.56)
"Abilene, TX",10180,1989,1,88.19,( 2.61)
"Abilene, TX",10180,1989,2,80.52,( 2.54)
"Abilene, TX",10180,1989,3,84.16,( 2.61)
"Abilene, TX",10180,1989,4,75.68,( 2.84)
"Abilene, TX",10180,1990,1,81.21,( 2.58)
"Abilene, TX",10180,1990,2,79.19,( 2.30)
"Abilene, TX",10180,1990,3,79.16,( 2.44)
"Abilene, TX",10180,1990,4,82.08,( 2.43)
"Abilene, TX",10180,1991,1,83.29,( 2.93)
"Abilene, TX",10180,1991,2,87.45,( 2.50)
"Abilene, TX",10180,1991,3,88.00,( 2.77)
"Abilene, TX",10180,1991,4,83.29,( 2.24)
"Abilene, TX",10180,1992,1,92.80,( 2.26)
"Abilene, TX",10180,1992,2,90.55,( 2.23)
"Abilene, TX",10180,1992,3,91.53,( 2.22)
"Abilene, TX",10180,1992,4,92.28,( 2.07)
"Abilene, TX",10180,1993,1,94.12,( 2.22)
"Abilene, TX",10180,1993,2,97.18,( 2.11)
"Abilene, TX",10180,1993,3,96.45,( 2.11)
"Abilene, TX",10180,1993,4,99.14,( 2.09)
"Abilene, TX",10180,1994,1,97.70,( 2.18)
"Abilene, TX",10180,1994,2,99.74,( 2.25)
"Abilene, TX",10180,1994,3,98.77,( 2.17)
"Abilene, TX",10180,1994,4,96.47,( 2.15)
"Abilene, TX",10180,1995,1,100.00,( 0.00)
"Abilene, TX",10180,1995,2,101.41,( 2.37)
"Abilene, TX",10180,1995,3,100.24,( 2.18)
"Abilene, TX",10180,1995,4,101.51,( 2.50)
"Abilene, TX",10180,1996,1,104.80,( 2.21)
"Abilene, TX",10180,1996,2,106.06,( 2.27)
"Abilene, TX",10180,1996,3,104.92,( 2.25)
"Abilene, TX",10180,1996,4,105.18,( 2.60)
"Abilene, TX",10180,1997,1,104.98,( 2.59)
"Abilene, TX",10180,1997,2,105.17,( 2.29)
"Abilene, TX",10180,1997,3,108.27,( 2.31)
"Abilene, TX",10180,1997,4,108.99,( 2.43)
"Abilene, TX",10180,1998,1,109.19,( 2.27)
"Abilene, TX",10180,1998,2,107.71,( 2.23)
"Abilene, TX",10180,1998,3,110.60,( 2.28)
"Abilene, TX",10180,1998,4,111.32,( 2.22)
"Abilene, TX",10180,1999,1,112.00,( 2.27)
"Abilene, TX",10180,1999,2,113.43,( 2.34)
"Abilene, TX",10180,1999,3,114.40,( 2.35)
"Abilene, TX",10180,1999,4,115.43,( 2.42)
"Abilene, TX",10180,2000,1,113.99,( 2.48)
"Abilene, TX",10180,2000,2,113.61,( 2.31)
"Abilene, TX",10180,2000,3,115.18,( 2.32)
"Abilene, TX",10180,2000,4,117.48,( 2.52)
"Abilene, TX",10180,2001,1,118.41,( 2.49)
"Abilene, TX",10180,2001,2,119.84,( 2.41)
"Abilene, TX",10180,2001,3,118.60,( 2.37)
"Abilene, TX",10180,2001,4,123.05,( 2.43)
"Abilene, TX",10180,2002,1,122.29,( 2.45)
"Abilene, TX",10180,2002,2,121.24,( 2.40)
"Abilene, TX",10180,2002,3,123.10,( 2.43)
"Abilene, TX",10180,2002,4,126.53,( 2.48)
"Abilene, TX",10180,2003,1,126.11,( 2.48)
"Abilene, TX",10180,2003,2,126.77,( 2.43)
"Abilene, TX",10180,2003,3,127.51,( 2.44)
"Abilene, TX",10180,2003,4,125.89,( 2.58)
"Abilene, TX",10180,2004,1,129.72,( 2.64)
"Abilene, TX",10180,2004,2,131.87,( 2.61)
"Abilene, TX",10180,2004,3,133.16,( 2.69)
"Abilene, TX",10180,2004,4,134.20,( 2.74)
"Abilene, TX",10180,2005,1,136.50,( 2.80)
"Abilene, TX",10180,2005,2,141.62,( 2.87)
"Abilene, TX",10180,2005,3,142.40,( 2.82)
"Abilene, TX",10180,2005,4,144.64,( 2.97)
"Abilene, TX",10180,2006,1,150.27,( 3.02)
"Abilene, TX",10180,2006,2,150.93,( 2.99)
"Abilene, TX",10180,2006,3,154.85,( 3.06)
"Abilene, TX",10180,2006,4,157.56,( 3.16)
"Abilene, TX",10180,2007,1,161.67,( 3.32)
"Abilene, TX",10180,2007,2,163.47,( 3.20)
"Abilene, TX",10180,2007,3,162.36,( 3.16)
"Abilene, TX",10180,2007,4,162.89,( 3.29)
"Abilene, TX",10180,2008,1,164.62,( 3.29)
"Abilene, TX",10180,2008,2,164.17,( 3.27)
"Abilene, TX",10180,2008,3,165.28,( 3.33)
"Abilene, TX",10180,2008,4,168.68,( 3.57)
"Abilene, TX",10180,2009,1,169.91,( 3.36)
"Abilene, TX",10180,2009,2,168.96,( 3.34)
"Abilene, TX",10180,2009,3,169.47,( 3.53)
"Abilene, TX",10180,2009,4,169.29,( 3.52)
"Abilene, TX",10180,2010,1,170.01,( 3.60)
"Abilene, TX",10180,2010,2,168.14,( 3.47)
"Abilene, TX",10180,2010,3,170.23,( 3.48)
"Abilene, TX",10180,2010,4,169.37,( 3.41)
"Abilene, TX",10180,2011,1,167.80,( 3.48)
"Abilene, TX",10180,2011,2,166.51,( 3.41)
"Abilene, TX",10180,2011,3,169.04,( 3.51)
"Abilene, TX",10180,2011,4,166.92,( 3.44)
"Abilene, TX",10180,2012,1,168.63,( 3.46)
"Abilene, TX",10180,2012,2,169.49,( 3.45)
"Abilene, TX",10180,2012,3,173.12,( 3.53)
"Abilene, TX",10180,2012,4,169.95,( 3.52)
"Abilene, TX",10180,2013,1,172.61,( 3.51)
"Abilene, TX",10180,2013,2,173.11,( 3.52)
"Abilene, TX",10180,2013,3,177.77,( 3.60)
"Abilene, TX",10180,2013,4,180.40,( 3.87)
"Abilene, TX",10180,2014,1,182.43,( 4.07)
"Abilene, TX",10180,2014,2,184.81,( 3.88)
"Abilene, TX",10180,2014,3,187.71,( 3.87)
"Abilene, TX",10180,2014,4,188.29,( 4.13)
"Abilene, TX",10180,2015,1,184.33,( 3.91)
"Abilene, TX",10180,2015,2,189.78,( 3.95)
"Abilene, TX",10180,2015,3,193.46,( 4.03)
"Abilene, TX",10180,2015,4,195.15,( 4.19)
"Abilene, TX",10180,2016,1,194.38,( 4.43)
"Abilene, TX",10180,2016,2,197.30,( 4.12)
"Abilene, TX",10180,2016,3,201.18,( 4.13)
"Abilene, TX",10180,2016,4,204.37,( 4.37)
"Abilene, TX",10180,2017,1,200.25,( 4.28)
"Abilene, TX",10180,2017,2,207.68,( 4.38)
"Abilene, TX",10180,2017,3,210.55,( 4.35)
"Abilene, TX",10180,2017,4,208.83,( 4.46)
"Abilene, TX",10180,2018,1,209.67,( 4.43)
"Abilene, TX",10180,2018,2,220.54,( 4.53)
"Abilene, TX",10180,2018,3,217.80,( 4.49)
"Abilene, TX",10180,2018,4,224.60,( 4.64)
"Abilene, TX",10180,2019,1,219.18,( 4.55)
"Abilene, TX",10180,2019,2,224.86,( 4.56)
"Abilene, TX",10180,2019,3,227.38,( 4.58)
"Abilene, TX",10180,2019,4,229.81,( 4.71)
"Abilene, TX",10180,2020,1,230.54,( 4.66)
"Abilene, TX",10180,2020,2,232.85,( 4.60)
"Abilene, TX",10180,2020,3,237.14,( 4.67)
"Abilene, TX",10180,2020,4,240.99,( 4.79)
"Abilene, TX",10180,2021,1,240.80,( 4.78)
"Abilene, TX",10180,2021,2,260.31,( 5.21)
"Abilene, TX",10180,2021,3,274.37,( 5.53)
"Abilene, TX",10180,2021,4,288.25,( 5.97)
"Abilene, TX",10180,2022,1,290.57,( 6.14)
"Abilene, TX",10180,2022,2,304.90,( 6.58)
"Abilene, TX",10180,2022,3,308.16,( 7.36)
"Akron, OH",10420,1975,1,-,-
"Akron, OH",10420,1975,2,-,-
"Akron, OH",10420,1975,3,-,-
"Akron, OH",10420,1975,4,-,-
"Akron, OH",10420,1976,1,-,-
"Akron, OH",10420,1976,2,-,-
"Akron, OH",10420,1976,3,40.16,( 0.75)
"Akron, OH",10420,1976,4,39.12,( 0.94)
"Akron, OH",10420,1977,1,40.66,( 0.92)
"Akron, OH",10420,1977,2,42.33,( 0.63)
"Akron, OH",10420,1977,3,44.06,( 0.62)
"Akron, OH",10420,1977,4,44.64,( 0.69)
"Akron, OH",10420,1978,1,48.36,( 0.90)
"Akron, OH",10420,1978,2,49.47,( 0.73)
"Akron, OH",10420,1978,3,48.77,( 0.72)
"Akron, OH",10420,1978,4,52.98,( 0.80)
"Akron, OH",10420,1979,1,53.60,( 0.82)
"Akron, OH",10420,1979,2,56.30,( 0.67)
"Akron, OH",10420,1979,3,56.12,( 0.72)
"Akron, OH",10420,1979,4,55.70,( 0.80)
"Akron, OH",10420,1980,1,55.76,( 0.96)
"Akron, OH",10420,1980,2,56.87,( 1.01)
"Akron, OH",10420,1980,3,56.22,( 0.75)
"Akron, OH",10420,1980,4,57.07,( 0.84)
"Akron, OH",10420,1981,1,56.41,( 1.70)
"Akron, OH",10420,1981,2,57.09,( 1.25)
"Akron, OH",10420,1981,3,56.65,( 1.57)
"Akron, OH",10420,1981,4,54.48,( 1.22)
"Akron, OH",10420,1982,1,48.17,( 0.85)
"Akron, OH",10420,1982,2,53.05,( 1.15)
"Akron, OH",10420,1982,3,52.21,( 1.15)
"Akron, OH",10420,1982,4,55.58,( 1.23)
"Akron, OH",10420,1983,1,56.53,( 0.77)
"Akron, OH",10420,1983,2,58.15,( 0.70)
"Akron, OH",10420,1983,3,57.92,( 0.62)
"Akron, OH",10420,1983,4,56.55,( 0.78)
"Akron, OH",10420,1984,1,56.80,( 0.67)
"Akron, OH",10420,1984,2,57.76,( 0.50)
"Akron, OH",10420,1984,3,56.73,( 0.62)
"Akron, OH",10420,1984,4,57.49,( 0.50)
"Akron, OH",10420,1985,1,58.59,( 0.46)
"Akron, OH",10420,1985,2,59.00,( 0.42)
"Akron, OH",10420,1985,3,59.46,( 0.39)
"Akron, OH",10420,1985,4,59.85,( 0.44)
"Akron, OH",10420,1986,1,61.47,( 0.44)
"Akron, OH",10420,1986,2,61.84,( 0.35)
"Akron, OH",10420,1986,3,63.29,( 0.37)
"Akron, OH",10420,1986,4,63.86,( 0.39)
"Akron, OH",10420,1987,1,64.99,( 0.42)
"Akron, OH",10420,1987,2,66.90,( 0.39)
"Akron, OH",10420,1987,3,67.71,( 0.50)
"Akron, OH",10420,1987,4,67.94,( 0.63)
"Akron, OH",10420,1988,1,69.80,( 0.63)
"Akron, OH",10420,1988,2,70.58,( 0.51)
"Akron, OH",10420,1988,3,71.11,( 0.53)
"Akron, OH",10420,1988,4,71.79,( 0.57)
"Akron, OH",10420,1989,1,71.69,( 0.59)
"Akron, OH",10420,1989,2,73.82,( 0.51)
"Akron, OH",10420,1989,3,76.95,( 0.50)
"Akron, OH",10420,1989,4,76.78,( 0.52)
"Akron, OH",10420,1990,1,79.24,( 0.59)
"Akron, OH",10420,1990,2,78.47,( 0.51)
"Akron, OH",10420,1990,3,80.62,( 0.50)
"Akron, OH",10420,1990,4,80.65,( 0.53)
"Akron, OH",10420,1991,1,81.93,( 0.52)
"Akron, OH",10420,1991,2,83.04,( 0.46)
"Akron, OH",10420,1991,3,83.98,( 0.48)
"Akron, OH",10420,1991,4,84.86,( 0.47)
"Akron, OH",10420,1992,1,86.83,( 0.45)
"Akron, OH",10420,1992,2,87.31,( 0.45)
"Akron, OH",10420,1992,3,89.04,( 0.47)
"Akron, OH",10420,1992,4,90.06,( 0.46)
"Akron, OH",10420,1993,1,91.02,( 0.50)
"Akron, OH",10420,1993,2,91.95,( 0.46)
"Akron, OH",10420,1993,3,93.72,( 0.47)
"Akron, OH",10420,1993,4,95.27,( 0.47)
"Akron, OH",10420,1994,1,95.63,( 0.50)
"Akron, OH",10420,1994,2,96.73,( 0.53)
"Akron, OH",10420,1994,3,98.54,( 0.57)
"Akron, OH",10420,1994,4,98.45,( 0.59)
"Akron, OH",10420,1995,1,100.00,( 0.00)
"Akron, OH",10420,1995,2,101.45,( 0.57)
"Akron, OH",10420,1995,3,103.35,( 0.54)
"Akron, OH",10420,1995,4,104.63,( 0.56)
"Akron, OH",10420,1996,1,107.14,( 0.55)
"Akron, OH",10420,1996,2,107.21,( 0.56)
"Akron, OH",10420,1996,3,108.18,( 0.59)
"Akron, OH",10420,1996,4,109.94,( 0.61)
"Akron, OH",10420,1997,1,110.88,( 0.62)
"Akron, OH",10420,1997,2,111.89,( 0.60)
"Akron, OH",10420,1997,3,114.14,( 0.60)
"Akron, OH",10420,1997,4,115.35,( 0.61)
"Akron, OH",10420,1998,1,117.39,( 0.58)
"Akron, OH",10420,1998,2,118.43,( 0.59)
"Akron, OH",10420,1998,3,119.70,( 0.60)
"Akron, OH",10420,1998,4,121.21,( 0.59)
"Akron, OH",10420,1999,1,122.24,( 0.61)
"Akron, OH",10420,1999,2,123.50,( 0.63)
"Akron, OH",10420,1999,3,123.74,( 0.65)
"Akron, OH",10420,1999,4,124.03,( 0.68)
"Akron, OH",10420,2000,1,124.11,( 0.68)
"Akron, OH",10420,2000,2,125.87,( 0.65)
"Akron, OH",10420,2000,3,127.99,( 0.65)
"Akron, OH",10420,2000,4,129.35,( 0.66)
"Akron, OH",10420,2001,1,132.13,( 0.65)
"Akron, OH",10420,2001,2,133.42,( 0.64)
"Akron, OH",10420,2001,3,134.44,( 0.65)
"Akron, OH",10420,2001,4,136.31,( 0.65)
"Akron, OH",10420,2002,1,136.77,( 0.66)
"Akron, OH",10420,2002,2,136.99,( 0.67)
"Akron, OH",10420,2002,3,138.86,( 0.67)
"Akron, OH",10420,2002,4,139.84,( 0.67)
"Akron, OH",10420,2003,1,140.76,( 0.67)
"Akron, OH",10420,2003,2,141.62,( 0.67)
"Akron, OH",10420,2003,3,143.02,( 0.68)
"Akron, OH",10420,2003,4,143.21,( 0.73)
"Akron, OH",10420,2004,1,144.53,( 0.73)
"Akron, OH",10420,2004,2,145.44,( 0.74)
"Akron, OH",10420,2004,3,146.23,( 0.78)
"Akron, OH",10420,2004,4,147.64,( 0.79)
"Akron, OH",10420,2005,1,148.96,( 0.81)
"Akron, OH",10420,2005,2,150.25,( 0.81)
"Akron, OH",10420,2005,3,151.83,( 0.80)
"Akron, OH",10420,2005,4,152.20,( 0.83)
"Akron, OH",10420,2006,1,152.72,( 0.87)
"Akron, OH",10420,2006,2,150.12,( 0.82)
"Akron, OH",10420,2006,3,149.17,( 0.81)
"Akron, OH",10420,2006,4,151.16,( 0.84)
"Akron, OH",10420,2007,1,150.35,( 0.84)
"Akron, OH",10420,2007,2,148.61,( 0.80)
"Akron, OH",10420,2007,3,147.09,( 0.80)
"Akron, OH",10420,2007,4,146.58,( 0.81)
"Akron, OH",10420,2008,1,147.34,( 0.80)
"Akron, OH",10420,2008,2,145.50,( 0.82)
"Akron, OH",10420,2008,3,141.04,( 0.83)
"Akron, OH",10420,2008,4,141.08,( 0.85)
"Akron, OH",10420,2009,1,144.25,( 0.76)
"Akron, OH",10420,2009,2,140.36,( 0.74)
"Akron, OH",10420,2009,3,137.65,( 0.80)
"Akron, OH",10420,2009,4,137.78,( 0.78)
"Akron, OH",10420,2010,1,135.28,( 0.79)
"Akron, OH",10420,2010,2,135.30,( 0.78)
"Akron, OH",10420,2010,3,136.70,( 0.74)
"Akron, OH",10420,2010,4,136.10,( 0.74)
"Akron, OH",10420,2011,1,132.47,( 0.81)
"Akron, OH",10420,2011,2,128.95,( 0.80)
"Akron, OH",10420,2011,3,130.38,( 0.76)
"Akron, OH",10420,2011,4,129.98,( 0.74)
"Akron, OH",10420,2012,1,126.87,( 0.72)
"Akron, OH",10420,2012,2,126.41,( 0.73)
"Akron, OH",10420,2012,3,127.51,( 0.72)
"Akron, OH",10420,2012,4,128.30,( 0.72)
"Akron, OH",10420,2013,1,128.05,( 0.74)
"Akron, OH",10420,2013,2,128.59,( 0.74)
"Akron, OH",10420,2013,3,129.14,( 0.78)
"Akron, OH",10420,2013,4,129.94,( 0.83)
"Akron, OH",10420,2014,1,128.42,( 0.88)
"Akron, OH",10420,2014,2,131.93,( 0.84)
"Akron, OH",10420,2014,3,134.62,( 0.85)
"Akron, OH",10420,2014,4,134.27,( 0.88)
"Akron, OH",10420,2015,1,134.55,( 0.89)
"Akron, OH",10420,2015,2,138.42,( 0.90)
"Akron, OH",10420,2015,3,136.42,( 0.88)
"Akron, OH",10420,2015,4,140.05,( 0.93)
"Akron, OH",10420,2016,1,138.55,( 0.92)
"Akron, OH",10420,2016,2,141.40,( 0.92)
"Akron, OH",10420,2016,3,143.04,( 0.89)
"Akron, OH",10420,2016,4,142.37,( 0.91)
"Akron, OH",10420,2017,1,143.09,( 0.99)
"Akron, OH",10420,2017,2,147.06,( 0.94)
"Akron, OH",10420,2017,3,148.13,( 0.93)
"Akron, OH",10420,2017,4,149.83,( 0.95)
"Akron, OH",10420,2018,1,150.99,( 1.03)
"Akron, OH",10420,2018,2,152.74,( 0.91)
"Akron, OH",10420,2018,3,157.74,( 0.94)
"Akron, OH",10420,2018,4,155.37,( 0.93)
"Akron, OH",10420,2019,1,157.72,( 0.99)
"Akron, OH",10420,2019,2,161.08,( 0.93)
"Akron, OH",10420,2019,3,163.31,( 0.93)
"Akron, OH",10420,2019,4,164.86,( 0.95)
"Akron, OH",10420,2020,1,167.18,( 0.96)
"Akron, OH",10420,2020,2,167.97,( 0.92)
"Akron, OH",10420,2020,3,172.13,( 0.95)
"Akron, OH",10420,2020,4,176.81,( 0.97)
"Akron, OH",10420,2021,1,179.23,( 0.99)
"Akron, OH",10420,2021,2,187.37,( 1.06)
"Akron, OH",10420,2021,3,197.77,( 1.11)
"Akron, OH",10420,2021,4,201.58,( 1.17)
"Akron, OH",10420,2022,1,207.63,( 1.34)
"Akron, OH",10420,2022,2,221.06,( 1.55)
"Akron, OH",10420,2022,3,225.58,( 1.69)
"Albany, GA",10500,1975,1,-,-
"Albany, GA",10500,1975,2,-,-
"Albany, GA",10500,1975,3,-,-
"Albany, GA",10500,1975,4,-,-
"Albany, GA",10500,1976,1,-,-
"Albany, GA",10500,1976,2,-,-
"Albany, GA",10500,1976,3,-,-
"Albany, GA",10500,1976,4,-,-
"Albany, GA",10500,1977,1,-,-
"Albany, GA",10500,1977,2,-,-
"Albany, GA",10500,1977,3,-,-
"Albany, GA",10500,1977,4,-,-
"Albany, GA",10500,1978,1,-,-
"Albany, GA",10500,1978,2,-,-
"Albany, GA",10500,1978,3,-,-
"Albany, GA",10500,1978,4,-,-
"Albany, GA",10500,1979,1,-,-
"Albany, GA",10500,1979,2,-,-
"Albany, GA",10500,1979,3,-,-
"Albany, GA",10500,1979,4,-,-
"Albany, GA",10500,1980,1,-,-
"Albany, GA",10500,1980,2,-,-
"Albany, GA",10500,1980,3,-,-
"Albany, GA",10500,1980,4,-,-
"Albany, GA",10500,1981,1,-,-
"Albany, GA",10500,1981,2,-,-
"Albany, GA",10500,1981,3,-,-
"Albany, GA",10500,1981,4,-,-
"Albany, GA",10500,1982,1,-,-
"Albany, GA",10500,1982,2,-,-
"Albany, GA",10500,1982,3,-,-
"Albany, GA",10500,1982,4,-,-
"Albany, GA",10500,1983,1,-,-
"Albany, GA",10500,1983,2,-,-
"Albany, GA",10500,1983,3,-,-
"Albany, GA",10500,1983,4,-,-
"Albany, GA",10500,1984,1,-,-
"Albany, GA",10500,1984,2,-,-
"Albany, GA",10500,1984,3,-,-
"Albany, GA",10500,1984,4,-,-
"Albany, GA",10500,1985,1,-,-
"Albany, GA",10500,1985,2,-,-
"Albany, GA",10500,1985,3,-,-
"Albany, GA",10500,1985,4,-,-
"Albany, GA",10500,1986,1,84.38,( 1.79)
"Albany, GA",10500,1986,2,84.61,( 1.60)
"Albany, GA",10500,1986,3,88.91,( 1.82)
"Albany, GA",10500,1986,4,86.48,( 1.78)
"Albany, GA",10500,1987,1,87.15,( 1.69)
"Albany, GA",10500,1987,2,87.82,( 1.92)
"Albany, GA",10500,1987,3,86.02,( 1.94)
"Albany, GA",10500,1987,4,85.05,( 2.72)
"Albany, GA",10500,1988,1,89.71,( 2.56)
"Albany, GA",10500,1988,2,88.32,( 2.37)
"Albany, GA",10500,1988,3,88.82,( 3.30)
"Albany, GA",10500,1988,4,88.46,( 2.35)
"Albany, GA",10500,1989,1,82.60,( 2.37)
"Albany, GA",10500,1989,2,88.66,( 2.12)
"Albany, GA",10500,1989,3,87.05,( 2.24)
"Albany, GA",10500,1989,4,89.62,( 2.67)
"Albany, GA",10500,1990,1,87.16,( 2.34)
"Albany, GA",10500,1990,2,90.39,( 2.15)
"Albany, GA",10500,1990,3,93.88,( 2.16)
"Albany, GA",10500,1990,4,90.02,( 2.27)
"Albany, GA",10500,1991,1,91.34,( 2.67)
"Albany, GA",10500,1991,2,90.47,( 2.01)
"Albany, GA",10500,1991,3,93.38,( 2.10)
"Albany, GA",10500,1991,4,90.06,( 1.89)
"Albany, GA",10500,1992,1,92.54,( 1.71)
"Albany, GA",10500,1992,2,93.02,( 1.85)
"Albany, GA",10500,1992,3,94.29,( 1.75)
"Albany, GA",10500,1992,4,94.69,( 1.75)
"Albany, GA",10500,1993,1,96.14,( 2.06)
"Albany, GA",10500,1993,2,96.40,( 1.75)
"Albany, GA",10500,1993,3,97.13,( 1.85)
"Albany, GA",10500,1993,4,96.94,( 1.74)
"Albany, GA",10500,1994,1,96.97,( 1.94)
"Albany, GA",10500,1994,2,97.53,( 2.03)
"Albany, GA",10500,1994,3,101.17,( 2.10)
"Albany, GA",10500,1994,4,99.67,( 2.10)
"Albany, GA",10500,1995,1,100.00,( 0.00)
"Albany, GA",10500,1995,2,101.82,( 2.01)
"Albany, GA",10500,1995,3,102.99,( 1.85)
"Albany, GA",10500,1995,4,104.17,( 1.83)
"Albany, GA",10500,1996,1,104.46,( 1.90)
"Albany, GA",10500,1996,2,106.88,( 1.95)
"Albany, GA",10500,1996,3,108.86,( 1.98)
"Albany, GA",10500,1996,4,108.32,( 2.00)
"Albany, GA",10500,1997,1,109.52,( 2.07)
"Albany, GA",10500,1997,2,110.12,( 2.00)
"Albany, GA",10500,1997,3,111.33,( 2.03)
"Albany, GA",10500,1997,4,114.67,( 2.10)
"Albany, GA",10500,1998,1,114.00,( 1.92)
"Albany, GA",10500,1998,2,114.30,( 1.96)
"Albany, GA",10500,1998,3,116.86,( 2.06)
"Albany, GA",10500,1998,4,116.26,( 1.98)
"Albany, GA",10500,1999,1,118.23,( 2.04)
"Albany, GA",10500,1999,2,116.91,( 2.07)
"Albany, GA",10500,1999,3,118.65,( 2.15)
"Albany, GA",10500,1999,4,120.91,( 2.29)
"Albany, GA",10500,2000,1,122.45,( 2.24)
"Albany, GA",10500,2000,2,121.33,( 2.14)
"Albany, GA",10500,2000,3,122.75,( 2.13)
"Albany, GA",10500,2000,4,122.26,( 2.17)
"Albany, GA",10500,2001,1,126.06,( 2.12)
"Albany, GA",10500,2001,2,126.68,( 2.15)
"Albany, GA",10500,2001,3,127.58,( 2.16)
"Albany, GA",10500,2001,4,127.78,( 2.12)
"Albany, GA",10500,2002,1,128.08,( 2.17)
"Albany, GA",10500,2002,2,130.09,( 2.21)
"Albany, GA",10500,2002,3,131.61,( 2.21)
"Albany, GA",10500,2002,4,133.16,( 2.21)
"Albany, GA",10500,2003,1,132.73,( 2.21)
"Albany, GA",10500,2003,2,135.95,( 2.24)
"Albany, GA",10500,2003,3,135.74,( 2.25)
"Albany, GA",10500,2003,4,139.32,( 2.44)
"Albany, GA",10500,2004,1,139.06,( 2.40)
"Albany, GA",10500,2004,2,139.91,( 2.40)
"Albany, GA",10500,2004,3,141.33,( 2.45)
"Albany, GA",10500,2004,4,143.62,( 2.49)
"Albany, GA",10500,2005,1,144.16,( 2.53)
"Albany, GA",10500,2005,2,148.81,( 2.58)
"Albany, GA",10500,2005,3,149.45,( 2.57)
"Albany, GA",10500,2005,4,155.60,( 2.71)
"Albany, GA",10500,2006,1,154.67,( 2.70)
"Albany, GA",10500,2006,2,159.04,( 2.74)
"Albany, GA",10500,2006,3,157.96,( 2.73)
"Albany, GA",10500,2006,4,161.74,( 2.84)
"Albany, GA",10500,2007,1,163.91,( 2.87)
"Albany, GA",10500,2007,2,164.10,( 2.83)
"Albany, GA",10500,2007,3,165.99,( 2.86)
"Albany, GA",10500,2007,4,166.11,( 2.91)
"Albany, GA",10500,2008,1,170.36,( 2.95)
"Albany, GA",10500,2008,2,167.94,( 2.94)
"Albany, GA",10500,2008,3,164.50,( 2.90)
"Albany, GA",10500,2008,4,165.28,( 3.05)
"Albany, GA",10500,2009,1,165.66,( 2.86)
"Albany, GA",10500,2009,2,164.61,( 2.84)
"Albany, GA",10500,2009,3,162.08,( 2.99)
"Albany, GA",10500,2009,4,160.45,( 2.94)
"Albany, GA",10500,2010,1,161.09,( 3.18)
"Albany, GA",10500,2010,2,153.99,( 2.92)
"Albany, GA",10500,2010,3,158.31,( 2.83)
"Albany, GA",10500,2010,4,158.14,( 2.82)
"Albany, GA",10500,2011,1,152.87,( 2.86)
"Albany, GA",10500,2011,2,151.83,( 2.96)
"Albany, GA",10500,2011,3,148.21,( 2.80)
"Albany, GA",10500,2011,4,149.97,( 2.74)
"Albany, GA",10500,2012,1,146.71,( 2.71)
"Albany, GA",10500,2012,2,145.56,( 2.70)
"Albany, GA",10500,2012,3,146.79,( 2.67)
"Albany, GA",10500,2012,4,147.62,( 2.66)
"Albany, GA",10500,2013,1,146.45,( 2.65)
"Albany, GA",10500,2013,2,149.73,( 2.74)
